title_len,title_unique,text_len,text_unique,avg_sentence_len,neg,neu,pos,real?
60,7,2592,189,26,0.046,0.904,0.051,1
68,9,2455,188,21,0.054,0.899,0.047,1
66,7,2048,137,25,0.074,0.888,0.039,1
60,9,214,24,31,0.102,0.898,0.0,1
73,7,2224,154,19,0.025,0.865,0.109,1
64,8,4113,294,29,0.041,0.83,0.129,1
61,7,4970,342,23,0.061,0.852,0.088,1
59,8,6601,459,22,0.054,0.861,0.085,1
62,7,2646,210,27,0.063,0.805,0.133,1
79,9,3748,271,29,0.036,0.881,0.082,1
69,9,591,54,23,0.0,0.791,0.209,1
71,8,373,33,21,0.0,0.891,0.109,1
64,8,2850,235,23,0.082,0.777,0.141,1
49,8,711,60,17,0.065,0.829,0.106,1
52,7,1712,129,25,0.041,0.821,0.138,1
56,8,3347,256,22,0.027,0.916,0.057,1
73,9,620,51,12,0.043,0.848,0.108,1
63,7,2511,188,21,0.092,0.812,0.096,1
62,7,2736,231,21,0.071,0.819,0.11,1
69,8,1187,91,19,0.108,0.854,0.038,1
74,10,4941,329,23,0.133,0.777,0.09,1
58,8,2230,164,18,0.073,0.857,0.07,1
63,7,2643,182,29,0.091,0.855,0.054,1
82,9,769,57,24,0.063,0.887,0.049,1
67,9,295,30,15,0.0,0.947,0.053,1
56,6,4883,342,22,0.074,0.846,0.08,1
68,8,2280,161,19,0.017,0.891,0.092,1
64,9,2922,201,25,0.059,0.832,0.11,1
71,8,2109,149,19,0.122,0.819,0.059,1
66,9,3106,227,24,0.101,0.847,0.053,1
53,6,2143,163,31,0.05,0.884,0.066,1
59,8,3961,316,30,0.049,0.92,0.031,1
63,8,4013,282,26,0.037,0.889,0.074,1
65,8,663,60,37,0.066,0.872,0.062,1
59,9,254,26,20,0.053,0.867,0.08,1
57,7,1802,133,19,0.034,0.928,0.039,1
63,9,663,66,26,0.029,0.845,0.126,1
83,10,370,32,20,0.07,0.832,0.099,1
77,10,1027,88,27,0.107,0.858,0.035,1
75,11,774,63,30,0.086,0.771,0.142,1
56,7,4365,292,26,0.061,0.847,0.092,1
81,9,4226,296,24,0.07,0.84,0.09,1
76,9,3860,258,33,0.039,0.8,0.161,1
63,10,2574,187,29,0.077,0.854,0.069,1
75,7,4637,329,22,0.068,0.848,0.084,1
66,8,2551,201,22,0.071,0.845,0.084,1
70,12,1162,99,23,0.025,0.932,0.043,1
68,9,2506,192,25,0.024,0.91,0.066,1
56,7,4365,292,26,0.061,0.847,0.092,1
68,7,1975,157,25,0.098,0.821,0.082,1
65,7,6028,439,27,0.065,0.823,0.112,1
60,8,4185,288,20,0.071,0.795,0.134,1
62,7,1700,142,20,0.037,0.875,0.087,1
74,9,5854,389,24,0.071,0.848,0.081,1
70,10,4436,294,31,0.054,0.832,0.115,1
54,9,2593,198,22,0.057,0.811,0.132,1
63,9,4050,292,19,0.088,0.822,0.09,1
67,7,1940,154,27,0.028,0.861,0.111,1
70,9,3481,247,20,0.039,0.809,0.152,1
72,10,3729,265,20,0.053,0.888,0.059,1
76,9,448,39,23,0.062,0.769,0.169,1
61,8,2810,216,25,0.063,0.875,0.062,1
73,8,3799,244,17,0.023,0.892,0.085,1
72,9,2469,174,20,0.075,0.797,0.128,1
60,9,2161,150,22,0.065,0.883,0.052,1
89,9,4923,337,21,0.038,0.817,0.145,1
76,11,518,48,24,0.202,0.711,0.087,1
61,8,775,66,25,0.017,0.967,0.016,1
40,5,5577,359,35,0.039,0.787,0.174,1
56,7,2652,195,16,0.025,0.684,0.291,1
47,6,6002,393,25,0.081,0.813,0.106,1
63,8,5101,374,20,0.124,0.784,0.092,1
67,9,1954,147,29,0.086,0.855,0.059,1
53,7,441,34,18,0.048,0.781,0.171,1
60,8,3386,217,23,0.145,0.739,0.116,1
70,9,331,32,26,0.059,0.77,0.17,1
54,6,1910,126,21,0.06,0.876,0.065,1
54,7,5378,402,23,0.078,0.841,0.08,1
64,7,6168,401,26,0.077,0.823,0.1,1
66,7,5114,399,26,0.032,0.841,0.127,1
57,8,5956,416,21,0.054,0.852,0.094,1
64,9,2487,191,27,0.053,0.824,0.123,1
56,6,1154,93,21,0.012,0.945,0.043,1
66,8,1356,115,20,0.036,0.934,0.03,1
46,7,896,77,14,0.046,0.866,0.089,1
53,7,645,61,25,0.018,0.885,0.097,1
66,9,2177,167,22,0.102,0.794,0.104,1
60,8,543,46,28,0.042,0.882,0.076,1
57,7,742,58,19,0.074,0.926,0.0,1
64,8,501,50,26,0.017,0.877,0.106,1
52,8,1374,108,26,0.012,0.897,0.091,1
58,7,2522,194,24,0.135,0.812,0.053,1
58,8,2548,181,25,0.058,0.851,0.09,1
67,9,373,35,19,0.038,0.922,0.04,1
47,6,1452,127,22,0.032,0.901,0.067,1
56,7,1586,119,27,0.101,0.802,0.097,1
73,9,2238,157,21,0.061,0.779,0.161,1
66,8,1633,125,21,0.019,0.905,0.076,1
64,7,2298,156,25,0.044,0.915,0.041,1
51,7,1218,97,22,0.056,0.894,0.05,1
74,9,514,43,16,0.024,0.976,0.0,1
55,8,2850,207,18,0.027,0.867,0.106,1
48,7,487,51,39,0.055,0.87,0.075,1
59,9,2700,196,20,0.027,0.82,0.153,1
58,7,2213,167,26,0.062,0.892,0.046,1
51,7,432,40,24,0.031,0.934,0.035,1
61,8,802,68,18,0.061,0.879,0.06,1
78,12,4089,318,26,0.047,0.811,0.142,1
72,11,2096,163,21,0.03,0.81,0.16,1
59,8,4304,289,24,0.028,0.861,0.111,1
59,7,4907,348,22,0.062,0.865,0.072,1
54,7,2588,207,18,0.072,0.804,0.124,1
60,8,2412,178,24,0.061,0.895,0.043,1
58,7,777,61,31,0.041,0.906,0.053,1
59,8,1886,145,20,0.078,0.878,0.044,1
70,8,3567,279,24,0.077,0.812,0.11,1
66,10,3001,205,23,0.063,0.85,0.086,1
58,8,2590,173,21,0.039,0.898,0.063,1
68,8,2604,193,25,0.087,0.809,0.104,1
60,9,2493,174,31,0.047,0.929,0.023,1
72,11,1572,116,29,0.035,0.794,0.171,1
51,7,5295,365,20,0.056,0.842,0.101,1
79,9,5332,355,25,0.03,0.869,0.1,1
69,10,557,47,22,0.06,0.918,0.022,1
54,7,5681,402,20,0.054,0.845,0.101,1
54,6,2481,185,24,0.049,0.884,0.066,1
59,8,2418,193,19,0.07,0.871,0.059,1
79,9,3677,253,22,0.05,0.858,0.092,1
63,9,1603,128,21,0.068,0.86,0.072,1
66,9,575,55,15,0.08,0.896,0.024,1
63,7,2722,186,22,0.029,0.781,0.19,1
62,8,2736,207,27,0.099,0.749,0.152,1
70,8,2565,195,29,0.072,0.868,0.059,1
79,10,2170,172,19,0.074,0.841,0.084,1
67,8,2297,145,21,0.014,0.874,0.112,1
48,7,5428,356,25,0.071,0.792,0.137,1
75,7,1034,91,28,0.07,0.835,0.095,1
70,10,4900,337,26,0.054,0.844,0.101,1
71,9,3785,270,24,0.135,0.797,0.068,1
65,8,2148,158,27,0.053,0.91,0.037,1
67,7,2317,173,20,0.089,0.891,0.02,1
50,5,3320,245,21,0.077,0.818,0.105,1
54,6,824,70,21,0.046,0.911,0.043,1
53,8,3352,258,24,0.067,0.852,0.081,1
66,8,586,53,31,0.087,0.819,0.095,1
64,7,694,61,37,0.073,0.834,0.092,1
68,8,3298,240,21,0.053,0.881,0.066,1
65,9,810,75,23,0.044,0.896,0.059,1
55,8,2576,205,18,0.084,0.843,0.074,1
78,9,438,40,16,0.086,0.772,0.142,1
66,8,1061,95,30,0.016,0.872,0.112,1
64,8,2386,172,19,0.066,0.778,0.156,1
61,6,587,49,17,0.029,0.776,0.196,1
61,9,2539,179,25,0.085,0.771,0.143,1
46,4,3987,272,25,0.083,0.808,0.109,1
86,9,4611,298,25,0.138,0.799,0.063,1
63,8,4515,340,26,0.09,0.844,0.066,1
65,8,5005,399,22,0.08,0.833,0.087,1
56,8,5052,344,23,0.09,0.855,0.054,1
82,9,418,36,21,0.026,0.974,0.0,1
65,10,2782,198,24,0.027,0.945,0.028,1
49,6,1750,142,20,0.067,0.832,0.1,1
67,9,4684,334,23,0.061,0.816,0.123,1
64,8,2093,150,26,0.076,0.869,0.055,1
64,9,5427,370,24,0.132,0.81,0.058,1
72,9,544,45,22,0.057,0.943,0.0,1
54,8,2584,207,31,0.06,0.818,0.122,1
51,8,426,33,12,0.033,0.904,0.063,1
70,8,867,74,24,0.092,0.799,0.109,1
83,9,1903,145,18,0.029,0.933,0.037,1
57,7,2453,196,22,0.027,0.883,0.091,1
55,5,3413,241,24,0.103,0.787,0.111,1
57,7,1531,136,33,0.057,0.871,0.072,1
61,7,5558,397,22,0.067,0.847,0.086,1
63,8,1936,157,25,0.075,0.817,0.108,1
80,8,3077,231,21,0.134,0.799,0.066,1
67,8,2928,210,23,0.044,0.858,0.098,1
71,9,1256,101,19,0.055,0.91,0.035,1
77,9,1148,100,20,0.013,0.972,0.016,1
58,7,5353,407,22,0.054,0.903,0.044,1
84,10,2604,202,20,0.014,0.853,0.134,1
70,7,3416,259,23,0.031,0.926,0.043,1
86,9,10591,635,20,0.07,0.876,0.054,1
69,9,1333,112,28,0.057,0.881,0.063,1
83,9,849,73,27,0.054,0.812,0.134,1
64,9,1798,138,22,0.089,0.887,0.024,1
67,9,2458,182,24,0.127,0.836,0.038,1
75,11,202,23,16,0.0,1.0,0.0,1
52,7,2138,160,25,0.087,0.787,0.125,1
52,7,2138,160,25,0.087,0.787,0.125,1
75,7,5541,390,23,0.096,0.823,0.081,1
66,9,500,42,20,0.0,0.92,0.08,1
66,10,2395,178,28,0.074,0.836,0.09,1
57,7,2760,214,19,0.04,0.88,0.08,1
67,9,2055,160,18,0.033,0.869,0.098,1
68,9,2079,157,25,0.059,0.8,0.141,1
66,9,560,46,22,0.048,0.926,0.026,1
46,4,3286,237,24,0.106,0.784,0.11,1
63,8,2329,196,26,0.045,0.87,0.084,1
72,8,2930,208,27,0.093,0.857,0.05,1
65,9,4082,249,29,0.031,0.924,0.045,1
60,9,1721,132,17,0.163,0.686,0.15,1
56,8,2646,196,21,0.107,0.83,0.063,1
60,10,2329,192,21,0.015,0.865,0.12,1
65,9,1572,134,25,0.099,0.834,0.067,1
70,8,2358,178,29,0.113,0.828,0.06,1
52,6,1837,138,24,0.033,0.943,0.024,1
58,7,2414,190,28,0.054,0.857,0.089,1
65,8,1907,149,22,0.019,0.881,0.1,1
67,8,2588,227,27,0.111,0.86,0.028,1
67,8,1944,155,21,0.044,0.893,0.063,1
64,8,548,50,17,0.024,0.858,0.119,1
64,7,2004,159,22,0.073,0.902,0.025,1
71,10,987,79,31,0.049,0.931,0.021,1
75,7,4147,282,24,0.034,0.894,0.071,1
60,7,3202,244,22,0.073,0.854,0.073,1
64,8,1937,152,19,0.114,0.84,0.045,1
78,10,1852,128,20,0.074,0.809,0.118,1
63,8,1107,99,35,0.03,0.91,0.061,1
66,8,4413,319,21,0.074,0.866,0.06,1
60,7,2695,206,21,0.09,0.838,0.072,1
60,9,1347,114,17,0.09,0.784,0.126,1
62,8,2488,190,20,0.067,0.871,0.061,1
62,7,687,60,22,0.024,0.865,0.112,1
65,7,4864,334,26,0.104,0.844,0.052,1
60,8,2690,192,18,0.047,0.879,0.073,1
58,7,2700,210,21,0.055,0.818,0.127,1
69,9,2760,196,32,0.061,0.838,0.101,1
65,6,2523,209,22,0.093,0.852,0.056,1
68,8,4454,329,24,0.027,0.868,0.105,1
56,7,626,54,16,0.042,0.884,0.074,1
71,8,2132,169,24,0.098,0.787,0.115,1
62,7,2636,184,18,0.046,0.88,0.073,1
62,8,610,56,25,0.17,0.722,0.109,1
67,8,576,47,23,0.0,0.864,0.136,1
62,8,6429,430,23,0.059,0.833,0.109,1
42,5,2376,189,24,0.046,0.828,0.126,1
52,7,2279,157,19,0.009,0.866,0.125,1
68,9,2841,205,24,0.042,0.879,0.079,1
64,8,1830,133,24,0.069,0.874,0.057,1
59,7,2554,181,24,0.054,0.9,0.046,1
75,10,2587,191,24,0.046,0.879,0.075,1
66,7,1328,118,28,0.037,0.901,0.062,1
60,9,2390,180,19,0.065,0.806,0.13,1
62,8,4711,364,25,0.033,0.879,0.089,1
81,11,4785,359,24,0.044,0.843,0.113,1
61,6,4602,336,25,0.03,0.828,0.143,1
67,7,617,59,23,0.113,0.799,0.088,1
58,9,4415,333,25,0.067,0.839,0.093,1
55,6,2563,175,22,0.102,0.871,0.027,1
41,6,1888,163,17,0.029,0.883,0.088,1
64,9,1668,130,28,0.032,0.852,0.116,1
81,10,3432,230,28,0.024,0.935,0.04,1
68,7,3719,275,22,0.042,0.847,0.11,1
58,7,491,39,26,0.036,0.826,0.138,1
61,6,2746,218,21,0.013,0.909,0.077,1
63,6,556,42,15,0.021,0.85,0.129,1
68,8,2129,132,24,0.06,0.906,0.034,1
58,7,5159,382,27,0.037,0.882,0.081,1
77,10,571,53,29,0.101,0.806,0.093,1
58,8,1400,106,19,0.09,0.846,0.063,1
61,8,1975,147,21,0.134,0.814,0.052,1
59,7,7031,451,23,0.019,0.956,0.025,1
68,8,1946,145,21,0.011,0.889,0.1,1
65,8,1711,124,26,0.103,0.877,0.02,1
65,8,4110,312,25,0.028,0.855,0.117,1
67,7,2489,188,25,0.047,0.897,0.056,1
53,6,3337,160,10,0.0,0.976,0.024,1
77,8,2013,156,21,0.078,0.861,0.061,1
60,7,4709,356,23,0.112,0.751,0.137,1
65,8,3521,266,20,0.031,0.873,0.095,1
51,8,1339,102,27,0.082,0.767,0.151,1
72,10,2087,158,30,0.025,0.874,0.101,1
72,9,526,46,37,0.0,0.882,0.118,1
64,7,4234,256,27,0.037,0.911,0.053,1
60,8,2067,173,21,0.081,0.828,0.092,1
53,7,451,42,16,0.0,0.921,0.079,1
57,7,2706,186,22,0.054,0.872,0.073,1
54,7,2742,206,22,0.126,0.776,0.098,1
76,9,507,46,20,0.0,0.968,0.032,1
69,9,2508,184,24,0.038,0.864,0.098,1
72,10,534,43,20,0.0,1.0,0.0,1
76,8,327,32,16,0.0,0.858,0.142,1
63,9,430,41,23,0.0,0.845,0.155,1
59,8,6167,444,27,0.06,0.838,0.102,1
70,10,517,51,27,0.075,0.892,0.033,1
63,9,4801,334,19,0.083,0.828,0.089,1
40,6,2838,215,23,0.055,0.835,0.11,1
68,10,2390,181,26,0.076,0.825,0.098,1
52,7,469,43,38,0.0,0.885,0.115,1
70,10,2259,170,23,0.068,0.887,0.046,1
67,8,2309,185,38,0.14,0.75,0.11,1
58,6,4978,358,26,0.088,0.853,0.058,1
56,6,2752,179,26,0.024,0.902,0.074,1
73,9,3755,248,22,0.055,0.88,0.065,1
64,8,5457,384,24,0.032,0.899,0.068,1
63,7,1557,123,18,0.078,0.761,0.162,1
58,7,2234,188,18,0.035,0.925,0.04,1
66,8,778,61,30,0.0,0.975,0.025,1
62,7,7389,457,24,0.021,0.912,0.067,1
62,8,2530,191,25,0.057,0.832,0.112,1
61,7,2420,161,22,0.031,0.853,0.116,1
59,9,2472,175,24,0.012,0.868,0.12,1
58,7,2519,182,23,0.009,0.821,0.17,1
62,8,2557,183,22,0.052,0.873,0.075,1
59,7,1851,144,22,0.024,0.9,0.076,1
58,6,1750,143,22,0.075,0.863,0.061,1
37,5,1191,83,20,0.0,0.931,0.069,1
47,6,709,62,22,0.0,0.934,0.066,1
65,9,2541,203,27,0.134,0.808,0.058,1
62,8,488,47,20,0.06,0.813,0.127,1
58,7,1645,128,18,0.036,0.875,0.089,1
68,8,590,55,24,0.02,0.931,0.049,1
76,9,2935,212,29,0.012,0.949,0.04,1
63,8,2337,141,18,0.009,0.905,0.086,1
79,10,573,52,18,0.0,0.95,0.05,1
70,9,2457,192,20,0.123,0.819,0.058,1
60,7,3167,246,29,0.057,0.846,0.097,1
67,8,2410,173,19,0.02,0.784,0.196,1
41,6,2560,200,20,0.035,0.884,0.081,1
64,9,389,37,15,0.075,0.842,0.083,1
84,11,507,41,18,0.079,0.735,0.186,1
69,8,2503,185,22,0.099,0.845,0.056,1
44,5,5235,348,29,0.056,0.885,0.059,1
71,10,774,61,25,0.042,0.944,0.014,1
58,7,833,71,27,0.027,0.861,0.111,1
73,10,762,71,42,0.083,0.859,0.058,1
45,6,2114,174,24,0.049,0.748,0.203,1
67,8,1760,138,24,0.017,0.877,0.107,1
70,9,985,74,23,0.041,0.85,0.109,1
75,8,556,49,21,0.0,0.971,0.029,1
65,7,782,68,26,0.034,0.945,0.021,1
64,7,2685,177,26,0.052,0.875,0.073,1
63,6,651,53,24,0.022,0.93,0.048,1
74,8,1621,133,20,0.05,0.928,0.023,1
65,8,1875,144,21,0.022,0.863,0.115,1
62,9,3928,286,25,0.027,0.933,0.04,1
60,7,4553,328,23,0.059,0.857,0.084,1
61,8,2586,201,24,0.048,0.915,0.037,1
49,7,2599,197,22,0.042,0.886,0.072,1
64,7,2505,180,27,0.156,0.785,0.059,1
64,7,2105,181,18,0.095,0.844,0.061,1
70,8,3341,266,33,0.109,0.845,0.046,1
67,9,4176,308,23,0.062,0.846,0.092,1
65,9,2029,146,20,0.055,0.854,0.09,1
59,8,2093,160,22,0.054,0.868,0.079,1
74,8,5637,400,29,0.061,0.822,0.116,1
63,9,1475,120,22,0.06,0.887,0.053,1
65,8,2351,186,21,0.019,0.882,0.099,1
57,8,2818,219,24,0.068,0.87,0.063,1
43,7,2567,200,22,0.073,0.855,0.071,1
69,9,584,56,30,0.013,0.697,0.29,1
65,7,2868,216,34,0.041,0.872,0.088,1
62,9,2499,176,20,0.091,0.864,0.045,1
67,7,3780,322,23,0.063,0.846,0.092,1
74,9,433,37,33,0.078,0.888,0.034,1
66,8,3857,279,20,0.032,0.88,0.088,1
70,9,3751,275,24,0.047,0.875,0.078,1
63,8,4648,326,21,0.092,0.824,0.083,1
72,9,3115,226,27,0.027,0.896,0.077,1
63,8,2439,178,20,0.273,0.691,0.037,1
67,7,2626,190,28,0.108,0.787,0.106,1
63,9,2226,159,21,0.117,0.787,0.096,1
59,7,2904,211,22,0.015,0.938,0.047,1
61,7,3392,262,24,0.151,0.773,0.075,1
35,5,1462,122,21,0.048,0.934,0.018,1
55,6,3623,274,18,0.077,0.875,0.048,1
70,10,1458,122,22,0.083,0.887,0.03,1
64,8,3723,272,21,0.076,0.847,0.077,1
73,8,1747,140,25,0.098,0.87,0.032,1
66,8,2442,203,29,0.027,0.867,0.106,1
67,8,3124,217,28,0.059,0.883,0.057,1
73,9,1237,114,36,0.059,0.894,0.047,1
58,7,3440,271,22,0.064,0.855,0.081,1
57,7,304,30,15,0.091,0.909,0.0,1
58,7,2410,169,22,0.065,0.89,0.045,1
44,6,5023,329,24,0.102,0.836,0.061,1
68,10,2426,189,24,0.11,0.802,0.088,1
64,9,2807,214,22,0.056,0.8,0.143,1
63,9,665,61,21,0.098,0.722,0.18,1
66,8,2686,208,24,0.032,0.915,0.052,1
56,7,2496,192,37,0.071,0.796,0.132,1
68,8,687,64,27,0.057,0.926,0.017,1
86,9,5804,411,26,0.05,0.888,0.062,1
48,6,4682,339,23,0.063,0.849,0.087,1
64,8,2162,162,26,0.031,0.896,0.073,1
66,8,4285,280,24,0.142,0.821,0.037,1
79,8,2018,148,21,0.084,0.876,0.04,1
61,8,1715,120,25,0.082,0.844,0.074,1
72,8,2412,175,26,0.067,0.849,0.084,1
65,10,393,34,22,0.0,0.967,0.033,1
60,7,2578,199,24,0.066,0.86,0.074,1
51,7,4793,325,21,0.039,0.842,0.119,1
75,7,6945,410,27,0.039,0.901,0.061,1
52,6,3166,228,23,0.027,0.834,0.14,1
70,7,2473,188,23,0.107,0.878,0.014,1
60,8,4446,303,26,0.051,0.835,0.114,1
60,8,2458,182,21,0.059,0.819,0.122,1
55,8,2321,172,26,0.04,0.852,0.108,1
42,6,2541,188,18,0.106,0.802,0.091,1
58,7,2685,198,19,0.104,0.849,0.047,1
78,7,2976,234,21,0.08,0.828,0.092,1
60,7,336,33,22,0.056,0.888,0.056,1
63,7,2522,174,23,0.056,0.898,0.046,1
68,8,1268,105,17,0.077,0.875,0.048,1
74,9,324,31,12,0.0,1.0,0.0,1
63,7,2844,218,22,0.094,0.84,0.066,1
58,8,2611,209,36,0.126,0.821,0.053,1
53,8,5261,377,24,0.044,0.868,0.087,1
61,8,408,37,21,0.059,0.87,0.071,1
87,10,5421,373,23,0.065,0.842,0.093,1
51,6,2559,191,23,0.104,0.86,0.036,1
61,8,3805,255,18,0.047,0.859,0.093,1
61,8,2217,176,22,0.044,0.903,0.053,1
65,8,4249,330,28,0.064,0.794,0.143,1
64,8,1153,91,26,0.036,0.964,0.0,1
71,9,508,44,27,0.056,0.868,0.076,1
65,9,5230,324,21,0.073,0.843,0.083,1
66,8,259,23,14,0.0,0.758,0.242,1
65,8,4449,289,29,0.074,0.77,0.156,1
69,10,2353,192,27,0.109,0.861,0.03,1
62,9,2468,187,22,0.024,0.911,0.065,1
59,6,3727,246,28,0.069,0.818,0.113,1
69,10,1881,145,22,0.035,0.917,0.047,1
71,6,1595,123,20,0.058,0.809,0.133,1
60,8,2522,195,25,0.136,0.766,0.098,1
49,7,2196,155,18,0.08,0.831,0.089,1
60,7,3284,238,24,0.132,0.775,0.093,1
69,10,977,84,17,0.029,0.871,0.1,1
78,10,2611,182,23,0.082,0.873,0.044,1
67,8,4731,322,24,0.04,0.874,0.086,1
55,8,2297,179,24,0.026,0.833,0.141,1
63,7,6517,450,23,0.022,0.898,0.08,1
62,6,5281,380,23,0.063,0.872,0.065,1
67,7,2790,195,27,0.045,0.907,0.048,1
58,8,2594,198,28,0.174,0.696,0.13,1
53,8,1822,129,27,0.07,0.863,0.067,1
56,6,3048,233,21,0.087,0.85,0.063,1
72,8,5197,371,20,0.078,0.832,0.091,1
74,8,5603,407,21,0.033,0.863,0.104,1
58,6,3367,243,23,0.067,0.881,0.053,1
74,10,4265,292,22,0.05,0.858,0.092,1
75,9,3761,260,25,0.019,0.925,0.056,1
61,6,4054,284,24,0.037,0.855,0.107,1
75,9,2450,191,26,0.094,0.868,0.039,1
47,6,3156,199,21,0.061,0.894,0.046,1
62,8,4573,341,25,0.041,0.861,0.099,1
65,8,1957,144,25,0.053,0.886,0.061,1
47,6,2632,226,20,0.014,0.837,0.149,1
56,8,2258,175,21,0.184,0.739,0.077,1
66,9,2537,191,20,0.081,0.879,0.04,1
57,7,2577,169,20,0.062,0.884,0.055,1
62,8,2561,182,23,0.155,0.775,0.07,1
78,9,1401,111,25,0.083,0.867,0.05,1
67,10,3774,281,28,0.055,0.882,0.063,1
76,9,1189,109,13,0.027,0.954,0.018,1
65,9,564,49,22,0.08,0.698,0.223,1
71,8,391,32,31,0.04,0.78,0.18,1
61,9,2879,212,21,0.089,0.755,0.157,1
73,10,2688,203,20,0.069,0.86,0.071,1
86,8,1489,108,32,0.023,0.972,0.005,1
83,8,3355,235,20,0.045,0.904,0.051,1
64,9,4434,337,25,0.061,0.879,0.06,1
66,9,2222,170,26,0.012,0.931,0.057,1
75,10,2402,202,21,0.048,0.925,0.026,1
75,10,2402,202,21,0.048,0.925,0.026,1
63,9,2201,165,31,0.099,0.845,0.056,1
56,8,1856,149,21,0.053,0.92,0.027,1
57,7,2472,188,25,0.135,0.817,0.048,1
65,7,2582,176,29,0.04,0.888,0.071,1
65,8,2534,208,20,0.045,0.802,0.153,1
60,7,1162,93,25,0.074,0.837,0.089,1
61,9,2178,145,26,0.046,0.927,0.027,1
63,8,3484,245,38,0.052,0.857,0.091,1
57,8,2005,154,27,0.12,0.829,0.05,1
64,9,4090,319,22,0.077,0.865,0.058,1
60,7,5502,382,24,0.04,0.894,0.066,1
53,7,1900,127,23,0.079,0.882,0.038,1
68,7,2105,153,19,0.077,0.855,0.069,1
58,7,2251,185,23,0.059,0.874,0.066,1
72,8,5735,368,24,0.08,0.828,0.091,1
69,8,2314,164,22,0.038,0.822,0.14,1
70,10,3384,252,24,0.013,0.925,0.062,1
60,7,5502,382,24,0.04,0.894,0.066,1
51,8,2362,188,28,0.026,0.898,0.076,1
62,9,2424,189,25,0.066,0.882,0.052,1
49,6,5098,374,26,0.102,0.803,0.095,1
65,7,2646,197,22,0.045,0.856,0.099,1
36,5,5642,416,19,0.083,0.852,0.065,1
59,7,2794,188,24,0.048,0.867,0.085,1
59,8,753,63,26,0.02,0.896,0.084,1
59,8,377,35,13,0.0,1.0,0.0,1
50,6,15363,887,24,0.07,0.848,0.082,1
56,7,2399,192,25,0.147,0.765,0.088,1
67,10,1950,161,25,0.048,0.894,0.058,1
75,10,1719,119,17,0.109,0.798,0.093,1
67,7,1227,96,22,0.03,0.931,0.039,1
77,9,4772,365,24,0.106,0.842,0.053,1
52,8,2536,178,26,0.067,0.908,0.025,1
75,9,690,57,22,0.0,0.913,0.087,1
73,10,412,40,32,0.035,0.891,0.074,1
75,10,416,35,22,0.043,0.921,0.036,1
68,7,3250,229,23,0.084,0.837,0.079,1
65,9,641,58,26,0.106,0.749,0.145,1
61,7,418,39,33,0.117,0.75,0.133,1
65,10,679,53,37,0.205,0.73,0.065,1
59,7,2730,203,20,0.06,0.832,0.108,1
52,6,2022,152,25,0.054,0.851,0.095,1
64,8,2163,170,23,0.032,0.873,0.095,1
76,9,3590,226,20,0.079,0.84,0.081,1
54,8,1460,121,24,0.074,0.879,0.047,1
64,10,1703,137,18,0.052,0.844,0.104,1
66,8,1547,118,25,0.102,0.826,0.072,1
59,9,426,42,18,0.036,0.903,0.062,1
61,8,1416,108,24,0.11,0.872,0.018,1
47,7,1475,116,24,0.143,0.839,0.019,1
69,9,6200,403,22,0.066,0.841,0.092,1
80,10,2510,165,24,0.11,0.819,0.071,1
76,11,2578,186,26,0.061,0.891,0.048,1
76,9,3590,226,20,0.079,0.84,0.081,1
54,8,1460,121,24,0.074,0.879,0.047,1
64,10,1703,137,18,0.052,0.844,0.104,1
66,8,1547,118,25,0.102,0.826,0.072,1
59,9,426,42,18,0.036,0.903,0.062,1
61,8,1416,108,24,0.11,0.872,0.018,1
47,7,1475,116,24,0.143,0.839,0.019,1
69,9,6200,403,22,0.066,0.841,0.092,1
80,10,2510,165,24,0.11,0.819,0.071,1
76,11,2578,186,26,0.061,0.891,0.048,1
62,7,2240,154,26,0.057,0.846,0.097,1
77,8,5161,334,23,0.108,0.823,0.069,1
83,11,1578,127,30,0.061,0.884,0.055,1
62,6,1539,115,20,0.114,0.759,0.128,1
86,9,2545,172,25,0.168,0.705,0.127,1
73,7,6614,378,21,0.126,0.762,0.112,1
51,7,3069,236,24,0.087,0.802,0.111,1
69,8,2233,167,30,0.107,0.836,0.057,1
65,7,1557,120,28,0.078,0.756,0.165,1
83,10,361,28,28,0.177,0.786,0.038,1
64,8,1189,106,25,0.008,0.977,0.015,1
55,8,1149,93,17,0.182,0.784,0.034,1
64,8,1854,127,22,0.116,0.766,0.117,1
44,5,3656,272,20,0.06,0.834,0.106,1
66,7,2836,194,31,0.081,0.864,0.055,1
65,9,1807,128,24,0.126,0.822,0.052,1
66,7,895,73,20,0.016,0.888,0.097,1
86,10,1224,93,24,0.026,0.921,0.053,1
55,8,2085,147,23,0.058,0.903,0.039,1
60,7,4704,336,24,0.092,0.796,0.111,1
72,7,2617,191,21,0.144,0.798,0.057,1
40,5,1269,107,26,0.068,0.776,0.156,1
61,6,2097,147,24,0.03,0.874,0.096,1
61,6,2097,147,24,0.03,0.874,0.096,1
72,10,4355,300,31,0.057,0.902,0.041,1
51,7,1109,106,20,0.19,0.793,0.017,1
54,7,1156,81,15,0.044,0.856,0.1,1
67,7,1473,113,21,0.141,0.756,0.104,1
48,6,1348,107,26,0.062,0.917,0.021,1
76,11,4219,248,26,0.061,0.82,0.119,1
57,8,5388,380,24,0.115,0.808,0.077,1
69,9,2431,193,28,0.086,0.821,0.092,1
51,7,2548,193,23,0.128,0.804,0.068,1
