title_len,title_unique,text_len,text_unique,avg_sentence_len,neg,neu,pos,real?
79,9,1881,130,24,0.089,0.804,0.107,0
53,6,2410,186,18,0.034,0.865,0.101,1
65,8,2845,202,30,0.074,0.888,0.038,1
90,12,377,34,21,0.036,0.964,0.0,1
133,17,2898,213,45,0.101,0.861,0.038,0
58,8,3816,290,25,0.065,0.878,0.057,1
67,9,2154,167,26,0.014,0.96,0.026,1
77,9,3182,194,36,0.109,0.835,0.056,0
63,10,3685,218,28,0.032,0.921,0.047,1
73,10,5666,380,23,0.212,0.732,0.056,1
129,12,3047,226,40,0.117,0.846,0.038,0
97,10,2235,157,42,0.154,0.761,0.085,0
55,7,3090,214,18,0.084,0.855,0.061,1
235,26,5468,355,33,0.122,0.792,0.086,0
69,8,695,62,52,0.087,0.894,0.019,0
69,9,1749,136,31,0.035,0.828,0.137,1
95,11,1506,114,52,0.048,0.823,0.129,0
68,7,1937,137,19,0.096,0.777,0.127,0
87,9,3012,196,21,0.121,0.814,0.065,0
115,12,3899,272,33,0.085,0.829,0.085,0
116,14,2633,190,22,0.073,0.791,0.136,0
86,10,2105,137,25,0.146,0.79,0.064,0
66,8,487,39,15,0.152,0.782,0.066,1
57,7,3248,261,22,0.054,0.81,0.135,1
116,14,4991,348,45,0.088,0.833,0.079,0
117,13,2031,125,18,0.051,0.831,0.119,0
61,8,1880,142,24,0.18,0.769,0.051,1
58,6,6749,482,23,0.051,0.869,0.08,1
82,9,1234,89,24,0.022,0.805,0.173,0
140,15,6449,436,38,0.07,0.894,0.035,0
95,10,2418,171,20,0.1,0.742,0.158,0
73,10,4471,316,26,0.083,0.838,0.079,1
91,13,1992,143,44,0.172,0.779,0.05,0
108,12,720,52,12,0.222,0.757,0.02,0
67,8,1931,158,23,0.141,0.81,0.049,1
63,9,3896,247,20,0.078,0.834,0.088,1
75,8,2780,207,26,0.102,0.797,0.101,1
148,16,7488,422,33,0.212,0.708,0.08,0
81,10,1405,99,17,0.143,0.749,0.109,0
104,12,456,36,39,0.0,0.945,0.055,0
73,8,2354,190,24,0.141,0.785,0.073,1
92,9,4067,244,37,0.147,0.762,0.091,0
53,5,2365,174,29,0.066,0.873,0.06,1
76,9,445,39,18,0.112,0.868,0.02,1
161,16,5106,339,41,0.098,0.838,0.064,0
134,15,1759,136,26,0.143,0.75,0.107,0
82,9,1357,92,36,0.137,0.848,0.015,0
98,12,2910,193,22,0.158,0.769,0.073,0
64,7,1880,122,21,0.118,0.834,0.049,1
144,16,3043,194,33,0.025,0.91,0.065,0
126,15,5999,384,43,0.109,0.803,0.088,0
113,12,1559,96,29,0.093,0.799,0.107,0
69,6,2538,191,27,0.026,0.917,0.058,1
132,17,8479,491,26,0.062,0.87,0.068,0
85,8,2795,174,24,0.074,0.832,0.093,0
102,13,4684,286,40,0.145,0.793,0.061,0
59,7,1667,126,24,0.11,0.778,0.112,1
57,7,3257,254,18,0.067,0.856,0.077,1
65,9,3380,264,20,0.102,0.823,0.075,1
165,19,4176,259,23,0.057,0.815,0.128,0
76,7,3540,236,22,0.13,0.792,0.079,0
93,11,2628,169,27,0.1,0.826,0.075,0
54,9,1638,149,52,0.047,0.823,0.13,0
77,4,1952,134,39,0.053,0.823,0.123,0
85,10,1786,117,29,0.032,0.889,0.079,0
84,10,2634,207,23,0.073,0.824,0.103,1
53,6,1609,128,26,0.029,0.853,0.118,1
75,8,4232,280,26,0.132,0.73,0.137,0
96,9,7502,427,23,0.077,0.806,0.116,0
55,7,1714,131,24,0.108,0.846,0.046,1
71,11,1513,144,43,0.087,0.836,0.077,0
78,9,2552,187,24,0.063,0.851,0.086,1
59,7,765,63,25,0.029,0.814,0.156,1
140,15,1579,123,24,0.105,0.799,0.097,0
68,9,2073,137,24,0.142,0.852,0.006,1
70,10,2502,181,27,0.091,0.841,0.068,1
73,10,2955,224,22,0.112,0.742,0.146,1
59,7,1054,86,20,0.041,0.902,0.057,1
63,8,6481,433,22,0.081,0.84,0.079,1
76,8,3928,268,27,0.1,0.822,0.078,0
59,7,860,76,33,0.04,0.912,0.048,1
60,7,397,33,33,0.095,0.773,0.131,1
82,9,2237,158,45,0.029,0.854,0.117,0
61,8,1089,92,26,0.129,0.803,0.068,1
62,9,6866,447,23,0.204,0.705,0.091,0
61,7,2907,198,22,0.025,0.901,0.074,1
66,8,3546,233,26,0.044,0.893,0.064,1
86,8,3476,234,40,0.017,0.921,0.061,0
47,5,1912,135,23,0.083,0.781,0.136,1
67,7,2752,199,19,0.129,0.809,0.062,1
33,4,2840,202,47,0.06,0.784,0.157,0
62,8,6444,455,21,0.052,0.885,0.063,1
77,9,3646,259,19,0.086,0.734,0.18,0
48,6,5075,355,21,0.063,0.846,0.09,1
103,9,3317,230,26,0.078,0.835,0.087,0
146,17,5186,327,25,0.115,0.727,0.158,0
133,16,2689,188,42,0.072,0.878,0.049,0
95,13,3052,194,31,0.122,0.818,0.06,0
87,9,2792,188,32,0.118,0.807,0.075,0
104,10,1933,146,40,0.024,0.921,0.055,0
67,8,505,42,16,0.169,0.78,0.051,1
74,10,4764,309,18,0.09,0.845,0.066,0
96,14,1832,134,34,0.085,0.834,0.081,0
67,8,2665,195,18,0.059,0.823,0.118,1
59,7,643,54,24,0.046,0.807,0.147,1
146,14,310,23,13,0.179,0.759,0.062,0
88,10,3313,220,29,0.089,0.831,0.08,0
133,16,2689,188,42,0.072,0.878,0.049,0
60,7,838,56,20,0.009,0.982,0.009,1
101,10,1840,144,11,0.187,0.777,0.036,0
101,12,2347,152,51,0.054,0.826,0.119,0
69,9,2808,206,22,0.111,0.841,0.048,1
79,9,2526,170,28,0.111,0.696,0.193,0
104,11,2519,180,29,0.126,0.784,0.09,0
66,8,1690,125,23,0.113,0.862,0.025,1
75,9,6778,415,22,0.083,0.819,0.098,0
65,8,3136,223,22,0.041,0.876,0.083,1
66,8,2890,196,23,0.123,0.787,0.09,1
102,9,3927,249,26,0.083,0.816,0.101,0
143,18,1993,144,33,0.101,0.831,0.069,0
68,9,356,33,19,0.0,0.931,0.069,1
75,7,2517,179,33,0.053,0.828,0.119,0
63,8,2961,221,26,0.168,0.807,0.025,1
62,6,4582,304,25,0.189,0.723,0.088,0
64,8,545,48,30,0.05,0.907,0.043,1
61,6,2675,175,23,0.098,0.731,0.171,1
58,5,1240,85,16,0.056,0.919,0.025,1
62,8,2840,192,24,0.049,0.896,0.055,0
73,9,1674,119,32,0.088,0.79,0.121,1
56,6,4109,303,53,0.055,0.874,0.071,0
73,9,4459,309,30,0.059,0.806,0.135,1
84,11,2181,163,26,0.04,0.842,0.118,0
62,5,1471,117,24,0.071,0.819,0.11,1
107,11,482,42,18,0.118,0.795,0.088,0
151,18,2487,152,15,0.079,0.792,0.13,0
102,10,1080,59,27,0.063,0.897,0.04,0
81,9,936,72,29,0.027,0.873,0.1,0
112,13,1499,119,57,0.125,0.862,0.013,0
65,7,4116,321,23,0.089,0.851,0.06,1
88,10,2307,175,24,0.071,0.804,0.125,0
68,8,4574,330,19,0.116,0.804,0.08,1
121,12,1175,73,24,0.141,0.813,0.046,0
69,9,2671,176,36,0.072,0.825,0.103,0
55,8,2548,191,25,0.101,0.765,0.133,1
111,11,366,22,25,0.06,0.94,0.0,0
83,7,2632,176,25,0.038,0.858,0.104,0
78,9,2308,134,45,0.1,0.84,0.06,0
32,2,8276,565,36,0.08,0.807,0.113,0
51,6,3453,246,23,0.056,0.771,0.173,0
58,8,1536,109,17,0.148,0.841,0.011,1
106,13,3294,219,29,0.131,0.75,0.12,0
87,11,1864,119,22,0.096,0.792,0.112,0
87,10,2624,192,32,0.095,0.792,0.113,0
68,9,2746,193,24,0.165,0.795,0.04,1
60,7,2310,166,69,0.3,0.618,0.083,0
67,9,1541,115,22,0.044,0.865,0.091,1
77,9,835,69,34,0.228,0.736,0.036,0
59,8,1890,144,40,0.035,0.859,0.106,0
70,9,1929,133,17,0.032,0.902,0.066,1
149,18,3864,261,56,0.088,0.846,0.067,0
76,9,2593,202,30,0.076,0.851,0.073,1
54,9,2255,175,22,0.042,0.834,0.125,1
65,7,1729,120,33,0.063,0.876,0.06,0
56,9,2069,172,26,0.039,0.877,0.084,1
59,9,2489,190,18,0.019,0.861,0.12,1
61,7,1574,128,29,0.062,0.822,0.117,1
87,10,2928,208,23,0.128,0.751,0.121,0
64,7,1718,131,27,0.237,0.636,0.127,1
60,7,310,29,26,0.174,0.793,0.033,1
69,9,2461,189,20,0.019,0.833,0.149,1
47,7,577,52,22,0.08,0.903,0.017,1
53,7,417,39,21,0.03,0.881,0.09,1
69,9,753,58,25,0.052,0.895,0.053,1
60,8,525,49,20,0.038,0.896,0.066,1
66,8,914,80,23,0.122,0.832,0.046,1
76,10,2460,174,24,0.055,0.876,0.069,0
52,7,2561,184,22,0.054,0.804,0.142,1
60,7,4993,292,20,0.121,0.801,0.077,1
71,8,2334,182,21,0.106,0.867,0.027,1
73,9,650,48,18,0.084,0.757,0.158,1
130,14,1807,123,42,0.098,0.802,0.101,0
61,8,1789,142,22,0.072,0.836,0.093,1
45,7,2064,174,23,0.096,0.815,0.089,1
77,9,4749,302,22,0.158,0.737,0.105,1
86,9,3423,227,19,0.075,0.769,0.156,0
78,9,4548,296,26,0.105,0.704,0.191,0
76,9,1340,116,39,0.133,0.803,0.064,0
73,10,2974,204,27,0.034,0.856,0.109,0
103,10,1619,121,40,0.072,0.883,0.045,0
84,10,1324,98,18,0.108,0.76,0.132,0
94,11,1946,146,30,0.13,0.806,0.064,0
89,9,4437,272,24,0.174,0.766,0.061,1
110,12,1539,120,36,0.036,0.894,0.07,0
89,11,621,55,33,0.051,0.833,0.116,1
76,8,2868,206,21,0.097,0.814,0.089,1
48,6,6075,410,26,0.116,0.783,0.102,1
67,9,5050,355,27,0.047,0.861,0.093,1
54,6,5046,322,19,0.037,0.862,0.101,1
71,8,503,37,14,0.205,0.795,0.0,1
52,6,5852,352,31,0.092,0.808,0.1,1
63,9,417,34,22,0.103,0.897,0.0,1
63,7,3501,263,19,0.035,0.88,0.085,1
61,8,2683,188,21,0.043,0.917,0.039,1
96,12,2235,171,34,0.158,0.783,0.059,0
45,6,918,70,23,0.034,0.809,0.156,1
75,9,5111,334,24,0.062,0.813,0.125,1
65,9,5737,400,24,0.104,0.808,0.088,1
73,8,648,52,16,0.136,0.864,0.0,1
75,9,3486,239,26,0.135,0.739,0.126,1
119,16,2188,158,22,0.032,0.811,0.156,0
80,10,4267,313,30,0.042,0.895,0.063,0
159,18,447,36,15,0.044,0.83,0.126,0
66,7,812,61,59,0.035,0.915,0.05,0
75,10,1940,147,26,0.038,0.92,0.042,1
67,10,1272,97,15,0.099,0.834,0.067,1
59,7,2353,169,22,0.052,0.893,0.055,0
53,6,1070,92,22,0.203,0.751,0.046,1
117,12,1664,111,34,0.167,0.744,0.089,0
164,19,2999,187,28,0.115,0.815,0.07,0
58,6,3455,255,25,0.04,0.864,0.096,1
67,8,2725,196,28,0.039,0.884,0.076,1
56,9,4182,292,25,0.076,0.864,0.06,1
71,7,2687,193,22,0.041,0.879,0.08,1
81,9,3478,236,26,0.031,0.866,0.103,1
62,7,4243,279,26,0.056,0.881,0.063,1
92,9,808,65,16,0.093,0.862,0.045,0
64,7,720,61,18,0.096,0.865,0.038,1
67,9,718,52,35,0.057,0.83,0.114,1
62,7,2176,156,28,0.104,0.757,0.139,0
82,10,3874,245,32,0.137,0.803,0.06,0
70,9,2243,157,23,0.057,0.91,0.033,1
58,7,961,82,22,0.018,0.894,0.088,1
68,8,487,43,26,0.07,0.93,0.0,1
64,6,3331,242,22,0.129,0.801,0.07,1
90,11,2519,176,30,0.133,0.784,0.083,0
81,9,1937,131,37,0.031,0.876,0.093,0
96,10,4577,292,24,0.185,0.747,0.069,0
66,7,1364,99,32,0.088,0.868,0.044,1
57,5,2510,183,18,0.116,0.849,0.035,1
81,12,3517,215,22,0.068,0.832,0.1,1
70,9,331,32,26,0.059,0.77,0.17,1
86,9,1532,116,27,0.142,0.809,0.049,0
80,10,2158,157,26,0.102,0.835,0.062,0
98,12,2253,173,42,0.11,0.782,0.108,0
85,9,1443,103,40,0.038,0.748,0.215,0
61,6,1839,145,22,0.178,0.721,0.102,1
101,13,1265,85,24,0.096,0.803,0.101,0
104,10,4138,275,31,0.143,0.796,0.061,0
99,9,1901,136,49,0.106,0.873,0.021,0
98,8,2380,164,30,0.113,0.794,0.092,0
54,5,4138,293,30,0.027,0.851,0.123,1
79,9,816,69,24,0.16,0.738,0.101,0
82,9,2108,137,52,0.137,0.78,0.084,0
63,9,2405,180,20,0.1,0.818,0.082,1
61,7,5107,325,24,0.082,0.808,0.11,1
64,8,205,19,22,0.031,0.775,0.194,0
76,9,2342,159,37,0.069,0.84,0.091,0
122,14,2212,169,55,0.077,0.876,0.046,0
70,9,2656,179,32,0.08,0.858,0.062,0
69,8,1073,78,21,0.134,0.836,0.03,1
62,9,525,49,28,0.056,0.779,0.165,1
76,11,2368,174,56,0.029,0.899,0.071,0
64,9,2308,149,23,0.073,0.788,0.139,1
90,11,1855,126,31,0.021,0.897,0.081,0
55,8,2801,223,25,0.124,0.827,0.049,0
98,10,3208,223,19,0.068,0.838,0.094,0
73,8,761,60,43,0.082,0.889,0.029,1
72,8,1854,136,28,0.102,0.867,0.031,1
63,8,2347,174,27,0.019,0.912,0.069,1
99,9,1652,122,23,0.165,0.772,0.063,0
78,9,946,72,18,0.086,0.885,0.029,1
111,12,2552,187,32,0.136,0.82,0.044,0
86,11,2787,182,36,0.141,0.824,0.035,0
121,13,1253,96,69,0.108,0.794,0.098,0
80,11,2196,139,35,0.159,0.749,0.092,0
41,5,2479,185,24,0.127,0.822,0.052,1
73,11,1272,94,35,0.125,0.782,0.093,0
74,10,852,76,45,0.112,0.785,0.103,0
52,7,2860,219,23,0.143,0.783,0.074,0
61,9,2178,145,26,0.046,0.927,0.027,1
59,7,4475,279,19,0.072,0.828,0.1,1
92,9,2922,185,41,0.114,0.827,0.058,0
138,16,1703,141,58,0.117,0.776,0.108,0
63,9,4413,295,19,0.033,0.85,0.117,1
92,11,609,43,27,0.118,0.858,0.024,0
64,9,801,62,59,0.069,0.736,0.195,0
76,10,2078,149,21,0.091,0.83,0.079,0
83,8,8606,524,26,0.058,0.815,0.126,0
61,5,4559,297,23,0.047,0.812,0.141,1
68,9,2571,196,23,0.014,0.927,0.059,1
157,18,1076,80,24,0.033,0.767,0.2,0
65,7,3576,274,24,0.074,0.843,0.083,1
77,9,1873,132,28,0.058,0.798,0.143,0
130,14,612,38,27,0.142,0.652,0.206,0
94,10,6934,476,40,0.087,0.792,0.121,0
131,13,4860,324,27,0.025,0.904,0.071,0
61,6,1132,81,29,0.145,0.755,0.099,1
112,14,1736,125,24,0.067,0.797,0.136,0
70,8,4394,266,28,0.085,0.843,0.072,1
116,13,4112,309,35,0.115,0.774,0.111,0
179,22,3425,218,27,0.032,0.86,0.108,0
53,8,1037,86,21,0.039,0.898,0.063,1
70,8,1417,115,24,0.189,0.758,0.053,1
116,14,1923,141,21,0.04,0.872,0.088,0
69,9,4677,305,24,0.073,0.841,0.085,1
67,9,780,55,20,0.06,0.714,0.226,1
158,17,2792,216,37,0.095,0.821,0.084,0
68,9,1498,116,20,0.154,0.837,0.009,1
76,9,402,35,23,0.0,1.0,0.0,1
87,10,692,58,24,0.029,0.911,0.06,1
84,11,764,71,25,0.081,0.894,0.026,1
67,8,1782,135,23,0.03,0.924,0.046,1
65,8,1835,134,24,0.198,0.733,0.069,1
58,7,2461,188,21,0.079,0.773,0.148,1
91,10,2448,152,24,0.06,0.752,0.188,0
71,9,2498,158,21,0.142,0.772,0.086,1
56,7,6648,427,21,0.078,0.781,0.141,1
77,9,2466,170,26,0.161,0.777,0.062,0
60,8,2404,176,28,0.103,0.844,0.053,1
57,6,7702,482,18,0.139,0.827,0.035,1
93,11,245,21,22,0.147,0.797,0.057,0
58,7,553,44,24,0.158,0.726,0.116,1
74,9,6959,421,28,0.085,0.849,0.066,1
56,7,3064,204,25,0.052,0.869,0.079,1
67,10,3236,225,17,0.029,0.902,0.069,1
64,9,1331,124,30,0.058,0.791,0.152,0
94,13,1693,150,28,0.095,0.759,0.145,0
100,9,3432,203,26,0.12,0.831,0.049,0
84,9,2067,155,20,0.071,0.835,0.093,0
121,14,1641,117,42,0.11,0.821,0.069,0
179,21,1227,94,19,0.159,0.799,0.043,0
72,9,2629,183,18,0.038,0.898,0.063,1
49,6,1389,95,29,0.023,0.804,0.173,1
68,9,472,40,42,0.044,0.769,0.186,1
59,7,4212,304,25,0.127,0.798,0.075,1
84,10,203,20,11,0.0,0.878,0.122,0
64,7,2215,177,27,0.068,0.84,0.091,1
87,10,2555,178,44,0.199,0.737,0.064,0
74,9,2020,125,18,0.077,0.854,0.069,1
130,15,2138,135,32,0.088,0.844,0.068,0
58,7,5538,342,22,0.086,0.832,0.082,1
90,11,2608,185,42,0.083,0.847,0.07,0
69,8,3518,269,22,0.154,0.782,0.064,1
105,13,833,58,21,0.202,0.675,0.123,0
154,16,6204,422,47,0.097,0.813,0.09,0
57,7,956,67,20,0.075,0.824,0.101,1
68,8,1896,131,27,0.075,0.864,0.061,0
82,10,2602,188,22,0.156,0.694,0.15,0
101,11,1744,109,21,0.103,0.788,0.109,0
125,13,1753,130,52,0.038,0.873,0.089,0
77,10,3387,221,20,0.136,0.795,0.069,1
64,8,5646,334,34,0.093,0.827,0.08,1
78,8,2451,171,30,0.059,0.89,0.051,0
83,9,3371,216,24,0.07,0.825,0.106,0
61,9,4405,313,24,0.03,0.895,0.075,1
66,9,366,34,28,0.0,0.976,0.024,1
57,7,574,44,20,0.169,0.742,0.089,0
80,10,1439,95,32,0.03,0.862,0.108,1
103,13,2039,139,33,0.094,0.8,0.106,0
73,9,930,83,24,0.226,0.691,0.083,1
71,8,2948,184,24,0.144,0.805,0.05,0
65,9,2642,191,28,0.14,0.775,0.085,1
72,8,5435,361,22,0.167,0.73,0.103,1
67,8,655,42,30,0.071,0.779,0.15,1
74,8,529,46,27,0.033,0.854,0.113,1
52,6,1548,127,33,0.146,0.82,0.034,1
115,14,2906,205,65,0.188,0.781,0.03,0
75,9,1673,134,26,0.051,0.837,0.113,0
72,10,2239,162,35,0.033,0.807,0.16,0
79,9,2431,169,25,0.091,0.863,0.045,0
158,17,5079,319,39,0.038,0.877,0.085,0
92,11,3672,250,23,0.195,0.773,0.032,0
68,10,3996,277,22,0.037,0.885,0.078,1
84,10,1615,103,76,0.091,0.894,0.015,0
74,9,1876,139,35,0.089,0.837,0.074,0
88,9,3495,240,30,0.157,0.716,0.127,0
71,8,831,62,23,0.013,0.839,0.149,1
68,8,2919,224,24,0.113,0.817,0.07,0
98,9,2642,198,30,0.136,0.8,0.064,0
67,8,767,60,42,0.167,0.618,0.215,1
73,6,2520,199,69,0.134,0.817,0.049,0
67,8,3206,208,20,0.059,0.885,0.056,1
55,7,5358,344,22,0.072,0.852,0.076,1
83,10,2367,148,30,0.093,0.829,0.078,0
89,10,2006,135,32,0.067,0.877,0.056,0
73,11,4132,309,21,0.109,0.816,0.075,1
63,8,1746,141,19,0.127,0.839,0.033,1
64,9,4405,292,26,0.076,0.791,0.134,1
62,9,1367,97,17,0.104,0.832,0.064,1
67,8,410,38,19,0.098,0.873,0.029,1
170,18,2684,187,25,0.19,0.754,0.056,0
75,9,682,48,19,0.105,0.857,0.038,1
57,8,3059,220,28,0.07,0.813,0.117,1
143,17,1639,124,29,0.172,0.739,0.089,0
66,9,8849,529,29,0.221,0.719,0.06,0
51,7,5715,369,24,0.04,0.87,0.09,1
76,9,5198,338,21,0.182,0.723,0.095,0
85,11,1888,143,26,0.123,0.736,0.14,0
66,10,8985,575,24,0.119,0.784,0.096,1
69,8,2965,215,63,0.074,0.836,0.09,0
95,10,1154,81,22,0.09,0.712,0.198,0
82,9,3927,262,39,0.158,0.725,0.117,0
88,9,2604,180,22,0.129,0.782,0.088,0
130,14,4633,315,27,0.044,0.855,0.101,0
49,5,817,64,19,0.234,0.708,0.058,0
64,8,1766,140,24,0.029,0.888,0.082,1
76,8,4367,331,23,0.095,0.836,0.069,1
55,7,3145,224,23,0.02,0.843,0.137,1
69,8,551,46,18,0.106,0.851,0.043,1
82,12,602,45,51,0.06,0.873,0.068,1
95,10,2683,175,31,0.042,0.835,0.123,0
90,11,3449,230,25,0.004,0.918,0.077,0
93,9,2926,199,32,0.121,0.823,0.056,0
79,9,2041,153,43,0.079,0.745,0.176,0
93,10,1594,131,25,0.084,0.837,0.08,0
99,11,684,56,19,0.0,0.842,0.158,1
84,11,545,46,76,0.034,0.829,0.137,0
75,8,4363,285,27,0.063,0.798,0.139,1
80,10,2887,190,26,0.175,0.722,0.102,0
43,6,533,50,80,0.052,0.871,0.077,1
64,8,2087,171,25,0.076,0.84,0.085,1
63,8,2616,170,25,0.085,0.879,0.037,1
52,6,2865,215,26,0.042,0.873,0.085,1
63,8,1807,135,24,0.069,0.881,0.051,1
117,13,270,23,15,0.05,0.95,0.0,0
117,14,2085,170,36,0.062,0.784,0.154,0
99,11,3459,231,21,0.105,0.828,0.067,0
79,10,1166,97,32,0.043,0.904,0.054,0
69,7,3656,219,24,0.041,0.909,0.051,1
63,7,4631,284,22,0.108,0.868,0.024,1
132,13,866,70,15,0.071,0.912,0.016,0
67,8,2667,192,50,0.087,0.842,0.071,0
101,10,3595,222,23,0.079,0.848,0.073,0
67,8,553,53,26,0.0,0.908,0.092,1
63,9,3089,217,24,0.046,0.867,0.087,1
62,9,2266,189,28,0.09,0.844,0.066,1
54,7,3567,240,29,0.064,0.891,0.045,1
66,7,3983,258,25,0.06,0.839,0.101,1
101,13,1606,124,20,0.111,0.83,0.059,0
76,10,2730,181,34,0.109,0.773,0.118,1
79,10,3000,224,28,0.127,0.774,0.099,0
114,11,2209,154,16,0.105,0.78,0.115,0
64,7,2794,199,24,0.107,0.826,0.067,0
78,8,9872,597,34,0.129,0.79,0.081,0
71,9,1675,137,27,0.136,0.744,0.12,0
60,7,668,48,26,0.089,0.866,0.045,1
63,8,487,46,25,0.088,0.841,0.071,1
80,10,2479,182,26,0.078,0.852,0.07,0
51,9,1055,101,35,0.094,0.831,0.075,0
55,7,1410,119,72,0.071,0.847,0.082,0
53,6,5969,398,25,0.08,0.839,0.081,1
58,7,4815,345,27,0.075,0.825,0.1,1
65,7,372,32,14,0.0,1.0,0.0,1
74,6,1938,136,39,0.036,0.847,0.117,0
82,10,545,39,17,0.094,0.793,0.112,0
73,10,2393,166,16,0.102,0.855,0.044,1
67,8,2110,164,22,0.126,0.777,0.096,1
54,7,2946,199,34,0.058,0.874,0.068,0
87,12,2015,153,21,0.111,0.799,0.09,0
58,6,3573,275,21,0.064,0.804,0.132,1
70,8,3583,250,23,0.095,0.803,0.102,1
88,10,307,32,22,0.035,0.699,0.266,0
88,8,5633,425,29,0.073,0.853,0.075,0
126,15,7012,404,34,0.096,0.829,0.075,0
74,9,2069,145,64,0.03,0.886,0.083,0
65,8,2494,169,18,0.185,0.714,0.101,1
80,10,1802,125,17,0.125,0.824,0.051,0
73,4,2239,149,21,0.105,0.846,0.049,0
159,17,4426,305,29,0.117,0.794,0.09,0
57,7,4061,283,20,0.043,0.88,0.077,1
108,11,2139,151,54,0.155,0.734,0.111,0
57,7,1159,88,19,0.095,0.905,0.0,1
67,9,3423,258,23,0.053,0.879,0.067,1
56,7,1637,112,82,0.044,0.844,0.112,0
43,5,4699,311,23,0.042,0.886,0.073,1
56,7,907,69,19,0.097,0.803,0.101,1
117,15,3980,220,25,0.088,0.859,0.053,0
41,5,8316,474,54,0.077,0.863,0.06,0
57,9,1680,123,27,0.013,0.948,0.04,1
102,12,1390,101,44,0.145,0.769,0.086,0
116,14,3246,210,33,0.081,0.896,0.023,0
94,10,1992,155,36,0.017,0.937,0.046,0
68,7,2346,168,29,0.089,0.847,0.064,1
80,8,1760,161,28,0.104,0.832,0.064,0
63,7,498,39,40,0.079,0.864,0.056,1
90,9,1186,97,15,0.188,0.7,0.112,0
61,8,496,52,14,0.046,0.922,0.033,1
76,8,2185,143,28,0.079,0.861,0.061,1
62,9,1942,142,24,0.026,0.892,0.082,1
64,6,2268,156,32,0.033,0.801,0.167,1
87,9,2244,153,46,0.123,0.751,0.125,1
83,6,1863,146,46,0.067,0.894,0.039,0
80,10,1264,88,21,0.117,0.845,0.038,0
98,9,3732,229,25,0.099,0.826,0.075,0
86,8,3505,225,30,0.105,0.775,0.119,0
82,9,9806,575,32,0.104,0.807,0.089,0
88,9,3041,215,34,0.181,0.769,0.05,0
73,10,1792,139,24,0.039,0.838,0.123,1
70,10,2051,158,21,0.101,0.815,0.084,1
94,11,2882,201,33,0.03,0.868,0.103,0
89,12,2441,159,30,0.052,0.895,0.052,0
92,10,2443,152,21,0.099,0.84,0.061,0
186,22,4125,265,30,0.137,0.797,0.066,0
56,7,4283,322,27,0.077,0.806,0.117,1
65,7,1775,131,29,0.029,0.911,0.06,0
69,10,1782,144,23,0.143,0.793,0.064,1
81,9,2602,188,24,0.199,0.726,0.075,0
67,10,1722,141,27,0.179,0.75,0.071,1
55,6,2681,207,27,0.129,0.797,0.074,1
68,9,539,47,22,0.024,0.904,0.072,1
69,8,1829,142,21,0.129,0.819,0.052,1
84,10,1493,111,22,0.113,0.784,0.103,0
76,10,1382,101,22,0.238,0.707,0.055,1
98,12,3598,226,30,0.063,0.847,0.09,0
135,16,1232,98,46,0.149,0.81,0.041,0
124,14,1653,138,36,0.151,0.829,0.02,0
87,10,1837,138,41,0.113,0.776,0.111,0
93,12,5862,354,28,0.086,0.838,0.076,0
76,9,3863,237,22,0.047,0.882,0.071,1
92,9,2793,207,31,0.161,0.713,0.126,0
79,11,401,34,20,0.062,0.903,0.034,1
81,7,3332,229,42,0.145,0.762,0.093,0
113,13,479,41,20,0.0,0.854,0.146,0
71,11,1654,123,23,0.143,0.789,0.068,0
95,11,3385,255,22,0.152,0.792,0.056,1
61,6,4602,336,25,0.03,0.828,0.143,1
58,8,4450,300,28,0.057,0.864,0.079,1
162,20,1087,87,60,0.202,0.787,0.011,0
71,9,3076,244,32,0.043,0.849,0.108,1
119,13,5435,355,45,0.024,0.951,0.025,0
66,8,1244,97,28,0.025,0.812,0.162,1
64,6,969,79,26,0.085,0.806,0.109,1
65,7,2412,168,20,0.15,0.813,0.036,1
90,11,2336,189,38,0.123,0.77,0.106,0
53,8,4604,328,25,0.081,0.84,0.079,1
97,12,3453,219,48,0.059,0.861,0.08,0
99,9,2839,181,26,0.031,0.86,0.109,0
74,9,2099,147,20,0.072,0.862,0.067,1
65,8,4884,331,25,0.059,0.849,0.092,1
67,9,4269,256,51,0.12,0.797,0.083,0
45,6,3023,197,25,0.129,0.794,0.077,1
61,8,2507,201,29,0.069,0.875,0.056,1
79,8,1540,122,33,0.072,0.859,0.069,0
89,9,3178,210,38,0.057,0.854,0.089,0
53,7,3902,277,21,0.088,0.864,0.048,1
91,10,640,49,32,0.065,0.816,0.119,0
75,10,2807,210,23,0.121,0.833,0.046,1
65,7,680,59,19,0.165,0.835,0.0,1
62,7,5189,374,24,0.138,0.751,0.111,1
51,6,5729,325,22,0.049,0.816,0.135,1
65,6,1389,103,25,0.229,0.696,0.076,0
118,14,485,38,29,0.277,0.671,0.052,0
64,7,1906,131,23,0.113,0.818,0.069,0
62,9,559,50,20,0.026,0.947,0.026,1
53,8,2027,138,20,0.025,0.919,0.056,1
132,13,6500,360,29,0.084,0.819,0.098,0
96,10,3478,242,35,0.156,0.788,0.056,0
96,8,1985,146,23,0.073,0.869,0.058,0
83,10,1624,114,42,0.151,0.764,0.085,0
62,10,528,47,21,0.106,0.863,0.032,1
88,9,2522,182,25,0.059,0.876,0.065,1
94,11,2838,177,30,0.221,0.721,0.058,0
